id,url,titre,chapeau,description,date_de_début,date_de_fin,mots_clés,nom_du_lieu,adresse_du_lieu,code_postal,ville,coordonnées_géographiques,type_de_prix,audience,genre,durée,nom_du_musee,année,region,payant,gratuit,total
36566,https://www.paris.fr/evenements/atelier-de-modelage-en-famille-diorama-herakles-quel-exploit-36566,"Atelier de modelage en famille - Diorama : Héraklès, quel exploit !","Sur les traces des épreuves accomplies par Héraklès : une promenade à travers le musée et un atelier, pour réaliser un diorama modelé en argile.","<p>En famille, nous partirons sur les traces de quelques-unes des 
épreuves accomplies par Héraklès : terrasser l'hydre, cueillir les 
pommes d'or, descendre aux enfers. Puis notre promenade à travers le 
musée nous mènera à l'atelier où nous réaliserons un diorama modelé en 
argile.</p><p>Public : En famille, enfants à partir de 5 ans</p><p>Durée : 2h</p><p>Il est conseillé de prévoir un petit carton ou une boite à chaussures pour transporter leur création à l'issue de l'atelier.</p><p>À noter : il est nécessaire de réserver une place pour chaque adulte et enfant participant aux activités en famille.</p>",2023-08-01 13:00:00+02:00,2023-08-08 15:00:00+02:00,"Atelier,Enfants,Loisirs",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Tout public. A partir de 5 ans.,Atelier,7,Musée Bourdelle,2019,ILE-DE-France,69186,92307,161493
36566,https://www.paris.fr/evenements/atelier-de-modelage-en-famille-diorama-herakles-quel-exploit-36566,"Atelier de modelage en famille - Diorama : Héraklès, quel exploit !","Sur les traces des épreuves accomplies par Héraklès : une promenade à travers le musée et un atelier, pour réaliser un diorama modelé en argile.","<p>En famille, nous partirons sur les traces de quelques-unes des 
épreuves accomplies par Héraklès : terrasser l'hydre, cueillir les 
pommes d'or, descendre aux enfers. Puis notre promenade à travers le 
musée nous mènera à l'atelier où nous réaliserons un diorama modelé en 
argile.</p><p>Public : En famille, enfants à partir de 5 ans</p><p>Durée : 2h</p><p>Il est conseillé de prévoir un petit carton ou une boite à chaussures pour transporter leur création à l'issue de l'atelier.</p><p>À noter : il est nécessaire de réserver une place pour chaque adulte et enfant participant aux activités en famille.</p>",2023-08-01 13:00:00+02:00,2023-08-08 15:00:00+02:00,"Atelier,Enfants,Loisirs",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Tout public. A partir de 5 ans.,Atelier,7,Musée Bourdelle,2020,ILE-DE-France,15977,34827,50804
36201,https://www.paris.fr/evenements/flou-artistique-atelier-de-peinture-pour-enfants-36201,Atelier de peinture pour enfants - Flou artistique,"Découvrez la technique du tremblé, à la manière de l'artiste Philippe Cognée","<p><strong>Flou artistique<br></strong>Après une
découverte du travail de l'artiste Philippe Cognée, les enfants sont invités à
créer une œuvre bidimensionnelle exploitant un effet cher à l'artiste : le
tremblé.</p>",2023-05-10 17:00:00+02:00,2023-06-14 19:00:00+02:00,"Art contemporain,Atelier,Enfants",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Public enfants. A partir de 6 ans. Jusqu'à 10 ans.,Art contemporain,35,Musée Bourdelle,2019,ILE-DE-France,69186,92307,161493
36201,https://www.paris.fr/evenements/flou-artistique-atelier-de-peinture-pour-enfants-36201,Atelier de peinture pour enfants - Flou artistique,"Découvrez la technique du tremblé, à la manière de l'artiste Philippe Cognée","<p><strong>Flou artistique<br></strong>Après une
découverte du travail de l'artiste Philippe Cognée, les enfants sont invités à
créer une œuvre bidimensionnelle exploitant un effet cher à l'artiste : le
tremblé.</p>",2023-05-10 17:00:00+02:00,2023-06-14 19:00:00+02:00,"Art contemporain,Atelier,Enfants",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Public enfants. A partir de 6 ans. Jusqu'à 10 ans.,Art contemporain,35,Musée Bourdelle,2020,ILE-DE-France,15977,34827,50804
36017,https://www.paris.fr/evenements/rendez-vous-aux-jardins-dessin-au-fusain-dans-les-jardins-36017,Rendez-vous aux jardins - Dessin au fusain dans les jardins,"À l’occasion des Rendez-vous aux jardins, le musée Bourdelle propose des ateliers de dessin au fusain dans ses jardins. Petits et grands redécouvriront le musée et l’œuvre de Bourdelle sous un horizon floral","<p><strong>Dessin au fusain dans les jardins</strong></p><p><strong></strong>Le musée Bourdelle propose aux enfants de participer à un atelier de fusain dans le cadre des Rendez-vous aux jardins.</p><p>Chacun découvre l'art du fusain et dessine ses meilleurs points de vue des jardins.</p><p>Samedi 3 juin et dimanche 4 juin à 10h et 11h30</p><p>Durée : 1h30</p><p>Public : enfants à partir de 6 ans</p><p>Gratuit, sur réservation, places limitées.</p>",2023-06-03 14:30:00+02:00,2023-06-04 16:00:00+02:00,"Atelier,Loisirs,Nature",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",gratuit,Public enfants. A partir de 6 ans.,Atelier,1,Musée Bourdelle,2019,ILE-DE-France,69186,92307,161493
36017,https://www.paris.fr/evenements/rendez-vous-aux-jardins-dessin-au-fusain-dans-les-jardins-36017,Rendez-vous aux jardins - Dessin au fusain dans les jardins,"À l’occasion des Rendez-vous aux jardins, le musée Bourdelle propose des ateliers de dessin au fusain dans ses jardins. Petits et grands redécouvriront le musée et l’œuvre de Bourdelle sous un horizon floral","<p><strong>Dessin au fusain dans les jardins</strong></p><p><strong></strong>Le musée Bourdelle propose aux enfants de participer à un atelier de fusain dans le cadre des Rendez-vous aux jardins.</p><p>Chacun découvre l'art du fusain et dessine ses meilleurs points de vue des jardins.</p><p>Samedi 3 juin et dimanche 4 juin à 10h et 11h30</p><p>Durée : 1h30</p><p>Public : enfants à partir de 6 ans</p><p>Gratuit, sur réservation, places limitées.</p>",2023-06-03 14:30:00+02:00,2023-06-04 16:00:00+02:00,"Atelier,Loisirs,Nature",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",gratuit,Public enfants. A partir de 6 ans.,Atelier,1,Musée Bourdelle,2020,ILE-DE-France,15977,34827,50804
34619,https://www.paris.fr/evenements/surrealisme-au-feminin-34619,Surréalisme au féminin ?,"Le Musée de Montmartre propose une exposition qui explore les degrés et les différentes formes d’adhésion de femmes artistes et poètes, au mouvement surréaliste. Cinquante d’entre elles sont représentées dans le parcours, avec près de 150 œuvres exposées.","<p>Mouvement provocateur et dynamique, le surréalisme déclenche au 20ème siècle un renouvellement esthétique et des bouleversements éthiques.<br>Les hommes ne sont pas les seuls à avoir rendu vivants ce courant et ses transgressions : de nombreuses femmes en furent des actrices majeures mais néanmoins mésestimées par les musées et minorées par le marché de l’art.<br><br>Ainsi, l’exposition a pour ambition de présenter des artistes majeures telles que Claude Cahun, Toyen, Dora Maar, Lee Miller, Meret Oppenheim et Leonora Carrington mais également de mettre en lumière d’autres personnalités moins connues comme Marion Adnams, Ithell Colquhoun, Grace Pailthorpe, Jane Graverol, Suzanne Van Damme, Rita Kernn-Larsenn, Franciska Clausen ou encore Josette Exandier et Yahne Le Toumelin.<br>Leurs pratiques fréquemment interdisciplinaires - picturales, photographiques, sculpturales, cinématographiques, littéraires - traduisent leur volonté de s'affranchir des genres artistiques conventionnels, des normes sexuelles et des frontières géographiques.</p><div class=""component-image""><img src=""https://cdn.paris.fr/qfapv4/2023/03/27/original-584c45890b9a29a696bde1e67737ab52.jpg"" alt=""Jane Graverol (1905-1984), Le Sacre de Printemps, 1960""></img></div>",2023-03-31 13:00:00+02:00,2023-09-10 22:00:00+02:00,Expo,Musée de Montmartre,12 rue Cortot,75018,Paris,"48.8877039909771, 2.34062600989856",payant,Tout public.,Expo,163,Musée de Montmartre,2019,ILE-DE-France,97823,14062,111885
36192,https://www.paris.fr/evenements/re-copie-atelier-de-modelage-pour-enfants-36192,Atelier de modelage pour enfants - Re-Copie,À la découverte de l’œuvre de Philippe Cognée : recréez en argile une peinture de l'artiste.,"<p><strong>Re-Copie</strong></p><p>À la suite de la découverte de l’exposition <em>Philippe Cognée. La Peinture d’après</em>, les enfants s’essaient à leur tour à recopier en argile et en volume une peinture de l’artiste.</p><p>Il est conseillé de prévoir un petit carton ou une boite à chaussures pour transporter leur création à l'issue de l'atelier.</p>",2023-05-05 17:00:00+02:00,2023-06-17 15:30:00+02:00,"Art contemporain,Atelier,Enfants",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Public enfants. A partir de 6 ans.,Art contemporain,42,Musée Bourdelle,2019,ILE-DE-France,69186,92307,161493
36192,https://www.paris.fr/evenements/re-copie-atelier-de-modelage-pour-enfants-36192,Atelier de modelage pour enfants - Re-Copie,À la découverte de l’œuvre de Philippe Cognée : recréez en argile une peinture de l'artiste.,"<p><strong>Re-Copie</strong></p><p>À la suite de la découverte de l’exposition <em>Philippe Cognée. La Peinture d’après</em>, les enfants s’essaient à leur tour à recopier en argile et en volume une peinture de l’artiste.</p><p>Il est conseillé de prévoir un petit carton ou une boite à chaussures pour transporter leur création à l'issue de l'atelier.</p>",2023-05-05 17:00:00+02:00,2023-06-17 15:30:00+02:00,"Art contemporain,Atelier,Enfants",Musée Bourdelle,"18, rue Antoine Bourdelle",75015,Paris,"48.8429750124193, 2.31858797479356",payant,Public enfants. A partir de 6 ans.,Art contemporain,42,Musée Bourdelle,2020,ILE-DE-France,15977,34827,50804
36588,https://www.paris.fr/evenements/les-etes-du-louvre-un-festival-a-ciel-ouvert-36588,"Les Étés du Louvre, un festival à ciel ouvert","Un festival polyphonique à l’image du musée et de ses collections, faisant dialoguer les arts et les formats, de l’expérience intime jusqu’aux grands rendez-vous festifs et gratuits.","<p>Le Festival propose une <strong>programmation </strong>pluridisciplinaire (théâtre, danse, cinéma, concerts, jeune public…) <strong>de la </strong><strong>Pyramide du Louvre au Jardin des Tuileries</strong> et permet au public de <strong>découvrir le joyau d’architecture méconnu qu'est la cour Lefuel</strong>, ou encore de prolonger la visite de la <strong>grande exposition « Naples à Paris. Le Louvre invite le musée de Capodimonte »</strong>.</p><p><strong>16 juin 2023 à 20h, Auditorium Michel Laclotte<br>Prélude au festival des Étés du Louvre<br>Rencontre et performance<br>Comment tomber amoureux de Naples</strong><br>Ils sont historiens d’art, écrivain, photographe, gastronome ou encore chorégraphe ; tous passionnément amoureux de Naples, de sa culture et de son histoire. À la manière d’une émission de radio ou de télévision enregistrée en direct sur la scène de l’auditorium du Louvre, Nicolas Lafitte réunit autour de lui un plateau d’invités prestigieux qui, chacun à leur façon, invitent le public à partager leur passion pour cette ville aux mille visages. Le temps d’une tarentelle, d’une promenade littéraire, d’une visite ou encore d’une dégustation de mozzarella artisanale…<br><br><strong>21 juin à 22h, sous la pyramide<br>Concert d'ouverture du festival des Étés du Louvre<br>Orchestre de Paris - Klaus Mäkelä</strong><br>Klaus Mäkelä et l’Orchestre de Paris sont de retour au Louvre pour la Fête de la musique. Leur concert ouvre en même temps la première édition des Étés du Louvre dans le cadre magique, à la nuit tombée, de la Pyramide.</p><p><strong>28 juin au 3 juillet à 22h, Cour Lefuel<br>Théâtre-Création<br>Eduardo de Filippo / Emmanuel Demarcy-Mota,</strong><br>avec la troupe du Théâtre de la Ville.<br>Qui connaît Eduardo De Filippo, le « Molière italien » ?<br>Aujourd’hui, près de quarante ans après la mort de cet auteur, acteur et dramaturge napolitain, le metteur en scène Emmanuel Demarcy-Mota et la troupe du Théâtre de la Ville emmènent les visiteurs à leur suite à travers un voyage poétique et imaginaire dans l’univers de ce monstre sacré. Un spectacle polyphonique, qui convoque sur scène une sélection d’auteurs et de regards croisés, véritable vol plané au-dessus de la ville de Naples et de ses imaginaires.</p><p><strong>1et 2 juillet, de 13h à 18h, Jardin des Tuileries et Studio<br>Week-end Famille-Spectacle, Ateliers et visites<br>De Pulcinella à Polichinelle</strong><br>À l’occasion d’un week-end festif dans le jardin des Tuileries et au Studio du Louvre, le public sera invité à découvrir une sélection de spectacles, d’ateliers et de visites pour petits et grands et à vivre le musée autrement avec le célèbre Pulcinella et son cousin français, Polichinelle. <br>Programmation de spectacles de marionnettes à gaines traditionnelles françaises et napolitaines et d’ateliers autour du masque.</p><p><strong>6 au 9 juillet, Cour Carrée<br>Cinéma Paradiso Louvre</strong><br>Après le succès des premières éditions, Cinéma Paradiso Louvre s’installe de nouveau dans la majestueuse cour Carrée du Louvre.<br>Quatre soirées inoubliables pour rêver sous le ciel étoilé de Paris, entre amis ou en famille, sous le signe du cinéma, de la musique et de la convivialité. Invitée spéciale du festival cette année en écho à l’exposition « Naples à Paris », l’Italie sera à l’honneur avec une sélection de perles rares comme de grands classiques à redécouvrir.</p><p><strong>10 et 11 juillet à 22h et 23h, Cour Lefuel<br>Danse<br>Static Shot / CCN Ballet de Lorraine - Maud le Pladec</strong><br>La chorégraphe Maud Le Pladec et les danseurs du Centre chorégraphique national Ballet de Lorraine (direction, Petter Jacobsson)<strong> </strong>investissent la cour Lefuel pour une version spécialement adaptée de leur spectacle <em>Static Shot</em>. Clin d’oeil malicieux à l’univers de la mode et des défilés,<em> Static Shot</em> est un spectacle en forme de revue où peu à peu les corps se libèrent.</p><p><strong>20 juillet à 22h, sous la pyramide<br>Musique actuelle - Concert de clôture du festival des Étés du Louvre<br>Nu Genea Live Band</strong><br>Ambassadeurs de la nouvelle scène musicale napolitaine, Massimo Di Lena et Lucio Aquilina, plus connus sous le nom de « Nu Genea », investissent la Pyramide du Louvre pour une soirée de clôture qui s’annonce haute en couleur. Le groupe, qui donne ses lettres de noblesse à l’italo-disco napolitain, invite à les rejoindre pour un concert de clôture sous la Pyramide du Louvre.</p>",2023-06-16 02:00:00+02:00,2023-07-21 01:59:59+02:00,"Cinéma,Conférence,Théâtre",Musée du Louvre,99 rue de Rivoli,75001,Paris,"48.862724997505, 2.33483201932853",gratuit,Tout public.,Cinéma,34,Musée du Louvre,2020,ILE-DE-France,1222612,1474972,2697584
36588,https://www.paris.fr/evenements/les-etes-du-louvre-un-festival-a-ciel-ouvert-36588,"Les Étés du Louvre, un festival à ciel ouvert","Un festival polyphonique à l’image du musée et de ses collections, faisant dialoguer les arts et les formats, de l’expérience intime jusqu’aux grands rendez-vous festifs et gratuits.","<p>Le Festival propose une <strong>programmation </strong>pluridisciplinaire (théâtre, danse, cinéma, concerts, jeune public…) <strong>de la </strong><strong>Pyramide du Louvre au Jardin des Tuileries</strong> et permet au public de <strong>découvrir le joyau d’architecture méconnu qu'est la cour Lefuel</strong>, ou encore de prolonger la visite de la <strong>grande exposition « Naples à Paris. Le Louvre invite le musée de Capodimonte »</strong>.</p><p><strong>16 juin 2023 à 20h, Auditorium Michel Laclotte<br>Prélude au festival des Étés du Louvre<br>Rencontre et performance<br>Comment tomber amoureux de Naples</strong><br>Ils sont historiens d’art, écrivain, photographe, gastronome ou encore chorégraphe ; tous passionnément amoureux de Naples, de sa culture et de son histoire. À la manière d’une émission de radio ou de télévision enregistrée en direct sur la scène de l’auditorium du Louvre, Nicolas Lafitte réunit autour de lui un plateau d’invités prestigieux qui, chacun à leur façon, invitent le public à partager leur passion pour cette ville aux mille visages. Le temps d’une tarentelle, d’une promenade littéraire, d’une visite ou encore d’une dégustation de mozzarella artisanale…<br><br><strong>21 juin à 22h, sous la pyramide<br>Concert d'ouverture du festival des Étés du Louvre<br>Orchestre de Paris - Klaus Mäkelä</strong><br>Klaus Mäkelä et l’Orchestre de Paris sont de retour au Louvre pour la Fête de la musique. Leur concert ouvre en même temps la première édition des Étés du Louvre dans le cadre magique, à la nuit tombée, de la Pyramide.</p><p><strong>28 juin au 3 juillet à 22h, Cour Lefuel<br>Théâtre-Création<br>Eduardo de Filippo / Emmanuel Demarcy-Mota,</strong><br>avec la troupe du Théâtre de la Ville.<br>Qui connaît Eduardo De Filippo, le « Molière italien » ?<br>Aujourd’hui, près de quarante ans après la mort de cet auteur, acteur et dramaturge napolitain, le metteur en scène Emmanuel Demarcy-Mota et la troupe du Théâtre de la Ville emmènent les visiteurs à leur suite à travers un voyage poétique et imaginaire dans l’univers de ce monstre sacré. Un spectacle polyphonique, qui convoque sur scène une sélection d’auteurs et de regards croisés, véritable vol plané au-dessus de la ville de Naples et de ses imaginaires.</p><p><strong>1et 2 juillet, de 13h à 18h, Jardin des Tuileries et Studio<br>Week-end Famille-Spectacle, Ateliers et visites<br>De Pulcinella à Polichinelle</strong><br>À l’occasion d’un week-end festif dans le jardin des Tuileries et au Studio du Louvre, le public sera invité à découvrir une sélection de spectacles, d’ateliers et de visites pour petits et grands et à vivre le musée autrement avec le célèbre Pulcinella et son cousin français, Polichinelle. <br>Programmation de spectacles de marionnettes à gaines traditionnelles françaises et napolitaines et d’ateliers autour du masque.</p><p><strong>6 au 9 juillet, Cour Carrée<br>Cinéma Paradiso Louvre</strong><br>Après le succès des premières éditions, Cinéma Paradiso Louvre s’installe de nouveau dans la majestueuse cour Carrée du Louvre.<br>Quatre soirées inoubliables pour rêver sous le ciel étoilé de Paris, entre amis ou en famille, sous le signe du cinéma, de la musique et de la convivialité. Invitée spéciale du festival cette année en écho à l’exposition « Naples à Paris », l’Italie sera à l’honneur avec une sélection de perles rares comme de grands classiques à redécouvrir.</p><p><strong>10 et 11 juillet à 22h et 23h, Cour Lefuel<br>Danse<br>Static Shot / CCN Ballet de Lorraine - Maud le Pladec</strong><br>La chorégraphe Maud Le Pladec et les danseurs du Centre chorégraphique national Ballet de Lorraine (direction, Petter Jacobsson)<strong> </strong>investissent la cour Lefuel pour une version spécialement adaptée de leur spectacle <em>Static Shot</em>. Clin d’oeil malicieux à l’univers de la mode et des défilés,<em> Static Shot</em> est un spectacle en forme de revue où peu à peu les corps se libèrent.</p><p><strong>20 juillet à 22h, sous la pyramide<br>Musique actuelle - Concert de clôture du festival des Étés du Louvre<br>Nu Genea Live Band</strong><br>Ambassadeurs de la nouvelle scène musicale napolitaine, Massimo Di Lena et Lucio Aquilina, plus connus sous le nom de « Nu Genea », investissent la Pyramide du Louvre pour une soirée de clôture qui s’annonce haute en couleur. Le groupe, qui donne ses lettres de noblesse à l’italo-disco napolitain, invite à les rejoindre pour un concert de clôture sous la Pyramide du Louvre.</p>",2023-06-16 02:00:00+02:00,2023-07-21 01:59:59+02:00,"Cinéma,Conférence,Théâtre",Musée du Louvre,99 rue de Rivoli,75001,Paris,"48.862724997505, 2.33483201932853",gratuit,Tout public.,Cinéma,34,Musée du Louvre,2019,ILE-DE-France,5729967,3790306,9520273
17892,https://www.paris.fr/evenements/stage-de-dessin-du-portrait-au-musee-du-louvre-17892,Stage de dessin du portrait au Musée du Louvre,"Ce stage de dessin a pour objet le dessin de la tête et du visage afin de mieux le travail du portrait. Depuis les étapes préalables de construction jusqu'à la finalisation du dessin avec les valeurs.
Chaque jour abordera un médium de dessin différent : encre de chine, lavis, fusain, technique des 3 crayons sur papier teinté, mine de plomb et crayons.","<p>Pour dessiner un visage, il est nécessaire d'en comprendre les proportions, les éléments principaux structurels du crâne, de voir comment une tête tourne dans l'espace et ensuite de voir comment se place les valeurs.<br><br>Contenu du cours :<br>- Proportions de la tête : face, 3/4 et profil<br>- Étapes successives depuis la construction à la finalisation.<br>- Repère osseux et musculaires.<br>- Dessin des valeurs : ombres et lumière<br>- Travail avec différents médiums différent de dessin chaque jour<br>Les cours sont réalisés sur la base d'explications théoriques, de démonstrations suivies d'applications pratiques.</p>",2023-04-24 13:00:00+02:00,2023-08-11 19:30:00+02:00,Atelier,Musée du Louvre,Rue de Rivoli,75001,Paris,"48.8615672611341, 2.33888345997654",payant,Public  adolescents adultes. A partir de 12 ans. Jusqu'à 90 ans.,Atelier,109,Musée du Louvre,2020,ILE-DE-France,1222612,1474972,2697584
17892,https://www.paris.fr/evenements/stage-de-dessin-du-portrait-au-musee-du-louvre-17892,Stage de dessin du portrait au Musée du Louvre,"Ce stage de dessin a pour objet le dessin de la tête et du visage afin de mieux le travail du portrait. Depuis les étapes préalables de construction jusqu'à la finalisation du dessin avec les valeurs.
Chaque jour abordera un médium de dessin différent : encre de chine, lavis, fusain, technique des 3 crayons sur papier teinté, mine de plomb et crayons.","<p>Pour dessiner un visage, il est nécessaire d'en comprendre les proportions, les éléments principaux structurels du crâne, de voir comment une tête tourne dans l'espace et ensuite de voir comment se place les valeurs.<br><br>Contenu du cours :<br>- Proportions de la tête : face, 3/4 et profil<br>- Étapes successives depuis la construction à la finalisation.<br>- Repère osseux et musculaires.<br>- Dessin des valeurs : ombres et lumière<br>- Travail avec différents médiums différent de dessin chaque jour<br>Les cours sont réalisés sur la base d'explications théoriques, de démonstrations suivies d'applications pratiques.</p>",2023-04-24 13:00:00+02:00,2023-08-11 19:30:00+02:00,Atelier,Musée du Louvre,Rue de Rivoli,75001,Paris,"48.8615672611341, 2.33888345997654",payant,Public  adolescents adultes. A partir de 12 ans. Jusqu'à 90 ans.,Atelier,109,Musée du Louvre,2019,ILE-DE-France,5729967,3790306,9520273
30345,https://www.paris.fr/evenements/conte-chateaux-diables-et-princesses-a-la-maison-de-victor-hugo-30345,Conte Gilliat le marin à la Maison de Victor Hugo,"Tempêtes, naufrages et monstres marins attendent des courageux!","<p>La pieuvre géante, le naufrage et le doute
 guettent en mer ses aventuriers et ses travailleurs. L'un d'eux, Gilliat,
 leur livrera un combat solitaire avec l'espoir d'obtenir la main de la belle
 et douce Déruchette…</p>",2023-01-01 01:00:00+01:00,2024-01-01 00:59:59+01:00,"Enfants,Histoire,Loisirs",Maison de Victor Hugo,6 place des Vosges,75004,Paris,"48.854820988539, 2.36613197362337",payant,Tout public. A partir de 8 ans. Jusqu'à 99 ans.,Enfants,364,Maison de Victor Hugo,2019,ILE-DE-France,6726,64418,71144
30345,https://www.paris.fr/evenements/conte-chateaux-diables-et-princesses-a-la-maison-de-victor-hugo-30345,Conte Gilliat le marin à la Maison de Victor Hugo,"Tempêtes, naufrages et monstres marins attendent des courageux!","<p>La pieuvre géante, le naufrage et le doute
 guettent en mer ses aventuriers et ses travailleurs. L'un d'eux, Gilliat,
 leur livrera un combat solitaire avec l'espoir d'obtenir la main de la belle
 et douce Déruchette…</p>",2023-01-01 01:00:00+01:00,2024-01-01 00:59:59+01:00,"Enfants,Histoire,Loisirs",Maison de Victor Hugo,6 place des Vosges,75004,Paris,"48.854820988539, 2.36613197362337",payant,Tout public. A partir de 8 ans. Jusqu'à 99 ans.,Enfants,364,Maison de Victor Hugo,2020,ILE-DE-France,0,100,100
33405,https://www.paris.fr/evenements/celebration-picasso-la-collection-prend-des-couleurs-33405,"Célébration Picasso, la collection prend des couleurs !","Le 8 avril 2023 marque le cinquantième anniversaire de la disparition de Pablo Picasso et place ainsi l’année sous le signe de la célébration de son œuvre et de son héritage artistique en France, en Espagne et à l’international. À l’occasion de cette année anniversaire, le Musée national Picasso-Paris invite le designer britannique Sir Paul Smith, connu pour son travail sur la couleur, le sur-mesure et le kitsch, à signer la direction artistique d’un accrochage exceptionnel, mettant à l’honneur la collection du musée.","<p>Cet accrochage conçu avec la complicité de Sir Paul Smith se déploie autour des chefs-d’œuvre de la collection. L’approche unique que le designer porte sur les œuvres invite le public à les envisager à travers une lecture plus contemporaine, et souligne le caractère toujours actuel du travail de Picasso. Aussi, les univers des deux créateurs se rencontrent parfois, comme autour d’un amour partagé pour les objets, pour le costume ou l’espièglerie, proposant des rapprochements et une mise en espace des œuvres résolument inventive et spectaculaire !<br><br>Le parcours est ponctué d’œuvres d’artistes contemporains internationaux. Ainsi, Guillermo Kuitca, Obi Okigbo, Mickalene Thomas et Chéri Samba participent de cette même volonté d’ouvrir de nouvelles perspectives sur la postérité de l’œuvre de Picasso, en questionnant son image ou en reprenant à leur compte, certaines de ses innovations plastiques.</p><div class=""component-image""><img src=""https://cdn.paris.fr/qfapv4/2023/03/06/original-761d145bba2e02e5aeb9beef7c8cb614.jpg"" alt=""Pablo Picasso, Tête de taureau, printemps 1942, selle et guidon (cuir et métal), 33.5x43.5x19cm, ""></img></div>",2023-03-07 11:30:00+01:00,2023-08-27 21:00:00+02:00,"Expo,Peinture",Musée Picasso,5 rue de Thorigny,75003,Paris,"48.8596039958576, 2.36251702642184",payant,Tout public.,Expo,173,Musée Picasso,2019,PROVENCE-ALPES-CÔTE D'AZUR,82834,48649,131483
33405,https://www.paris.fr/evenements/celebration-picasso-la-collection-prend-des-couleurs-33405,"Célébration Picasso, la collection prend des couleurs !","Le 8 avril 2023 marque le cinquantième anniversaire de la disparition de Pablo Picasso et place ainsi l’année sous le signe de la célébration de son œuvre et de son héritage artistique en France, en Espagne et à l’international. À l’occasion de cette année anniversaire, le Musée national Picasso-Paris invite le designer britannique Sir Paul Smith, connu pour son travail sur la couleur, le sur-mesure et le kitsch, à signer la direction artistique d’un accrochage exceptionnel, mettant à l’honneur la collection du musée.","<p>Cet accrochage conçu avec la complicité de Sir Paul Smith se déploie autour des chefs-d’œuvre de la collection. L’approche unique que le designer porte sur les œuvres invite le public à les envisager à travers une lecture plus contemporaine, et souligne le caractère toujours actuel du travail de Picasso. Aussi, les univers des deux créateurs se rencontrent parfois, comme autour d’un amour partagé pour les objets, pour le costume ou l’espièglerie, proposant des rapprochements et une mise en espace des œuvres résolument inventive et spectaculaire !<br><br>Le parcours est ponctué d’œuvres d’artistes contemporains internationaux. Ainsi, Guillermo Kuitca, Obi Okigbo, Mickalene Thomas et Chéri Samba participent de cette même volonté d’ouvrir de nouvelles perspectives sur la postérité de l’œuvre de Picasso, en questionnant son image ou en reprenant à leur compte, certaines de ses innovations plastiques.</p><div class=""component-image""><img src=""https://cdn.paris.fr/qfapv4/2023/03/06/original-761d145bba2e02e5aeb9beef7c8cb614.jpg"" alt=""Pablo Picasso, Tête de taureau, printemps 1942, selle et guidon (cuir et métal), 33.5x43.5x19cm, ""></img></div>",2023-03-07 11:30:00+01:00,2023-08-27 21:00:00+02:00,"Expo,Peinture",Musée Picasso,5 rue de Thorigny,75003,Paris,"48.8596039958576, 2.36251702642184",payant,Tout public.,Expo,173,Musée Picasso,2020,PROVENCE-ALPES-CÔTE D'AZUR,43175,0,43175
35950,https://www.paris.fr/evenements/ateliers-enfants-exposition-temporaire-35950,Ateliers enfants exposition temporaire : surréalisme au féminin ?,"L'exposition ""Surréalisme au féminin ?"" sera présentée jusqu'au 10 septembre au musée de Montmartre.","<p>Mouvement provocateur et dynamique, le Surréalisme déclenche un renouvellement esthétique et éthique. Les hommes ne sont pas les seuls à avoir rendu vivant ce courant et ses transgressions : de nombreuses femmes en furent des actrices majeures. L’exposition les révèle et explore leur travail.</p><p>En révélant les travaux d’une cinquantaine d’artistes, plasticiennes, photographes et poètes du monde entier, cette exposition invite à réfléchir non seulement à l’ambivalente position des femmes dans le surréalisme, mais aussi à la capacité d’un des courants majeurs du XXe siècle à y intégrer du féminin.</p><p>Le musée de Montmartre accueille les enfants tous les dimanches matin à 11h pour des ateliers créatifs autour de l'exposition temporaire actuelle : collage, peinture, masque… ils laissent libre cours à leur imaginaire pour créer des œuvres surréalistes après avoir découvert une partie de l'exposition.</p><p>Nos formules de visite-atelier s'organisent de la manière suivante : 30 min de visite guidée sur la thématique de l'atelier puis 1h d'activité pratique. Ils repartent avec leur création !</p>",2023-05-14 14:00:00+02:00,2023-06-25 15:30:00+02:00,"Atelier,Enfants,Expo",Musée de Montmartre,12 rue cortot,75018,Paris,"48.8877039909771, 2.34062600989856",payant,Public enfants. A partir de 6 ans. Jusqu'à 12 ans.,Atelier,42,Musée de Montmartre,2019,ILE-DE-France,97823,14062,111885
